id,sensorid,time,topic,value,location,coordinates
4458,QMUL-WS-02,2022/7/29 19:28,/QMUL/CSEE/B312/CO,0.44,WO,"51o32.55'N,00o00.31'W"
4459,QMUL-WS-02,2022/7/29 19:28,/QMUL/CSEE/B312/NO2,0.59,WO,"51o32.55'N,00o00.31'W"
4460,QMUL-WS-02,2022/7/29 19:28,/QMUL/CSEE/B312/C3H8,22.46,WO,"51o32.55'N,00o00.31'W"
4461,QMUL-WS-02,2022/7/29 19:28,/QMUL/CSEE/B312/C4H10,25.55,WO,"51o32.55'N,00o00.31'W"
4462,QMUL-WS-02,2022/7/29 19:28,/QMUL/CSEE/B312/CH4,0.12,WO,"51o32.55'N,00o00.31'W"
4463,QMUL-WS-02,2022/7/29 19:28,/QMUL/CSEE/B312/H2,0.02,WO,"51o32.55'N,00o00.31'W"
4464,QMUL-WS-02,2022/7/29 19:28,/QMUL/CSEE/B312/C4H5OH,0.08,WO,"51o32.55'N,00o00.31'W"
4465,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/NH3,0.08,WO,"51o32.55'N,00o00.31'W"
4466,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/CO,0.39,WO,"51o32.55'N,00o00.31'W"
4467,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/NO2,0.61,WO,"51o32.55'N,00o00.31'W"
4468,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/C3H8,21.32,WO,"51o32.55'N,00o00.31'W"
4469,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/C4H10,24.44,WO,"51o32.55'N,00o00.31'W"
4470,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/C4H5OH,0.07,WO,"51o32.55'N,00o00.31'W"
4471,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/CH4,0.08,WO,"51o32.55'N,00o00.31'W"
4472,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/H2,0.02,WO,"51o32.55'N,00o00.31'W"
4473,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/NH3,0.08,WO,"51o32.55'N,00o00.31'W"
4474,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/CO,0.39,WO,"51o32.55'N,00o00.31'W"
4475,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/NO2,0.62,WO,"51o32.55'N,00o00.31'W"
4476,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/H2,0.02,WO,"51o32.55'N,00o00.31'W"
4477,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/CH4,0.08,WO,"51o32.55'N,00o00.31'W"
4478,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/C4H5OH,0.07,WO,"51o32.55'N,00o00.31'W"
4479,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/C4H10,24.44,WO,"51o32.55'N,00o00.31'W"
4480,QMUL-WS-02,2022/7/29 19:29,/QMUL/CSEE/B312/C3H8,21.32,WO,"51o32.55'N,00o00.31'W"
4481,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/NH3,0.07,WO,"51o32.55'N,00o00.31'W"
4482,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/CO,0.39,WO,"51o32.55'N,00o00.31'W"
4483,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/NO2,0.64,WO,"51o32.55'N,00o00.31'W"
4484,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/C3H8,18.1,WO,"51o32.55'N,00o00.31'W"
4485,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/C4H10,21.27,WO,"51o32.55'N,00o00.31'W"
4486,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/CH4,0.08,WO,"51o32.55'N,00o00.31'W"
4487,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/H2,0.02,WO,"51o32.55'N,00o00.31'W"
4488,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/C4H5OH,0.07,WO,"51o32.55'N,00o00.31'W"
4489,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/NH3,0.06,WO,"51o32.55'N,00o00.31'W"
4490,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/CO,0.39,WO,"51o32.55'N,00o00.31'W"
4491,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/C4H10,19.3,WO,"51o32.55'N,00o00.31'W"
4492,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/NO2,0.65,WO,"51o32.55'N,00o00.31'W"
4493,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/H2,0.02,WO,"51o32.55'N,00o00.31'W"
4494,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/C4H5OH,0.07,WO,"51o32.55'N,00o00.31'W"
4495,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/C3H8,16.14,WO,"51o32.55'N,00o00.31'W"
4496,QMUL-WS-02,2022/7/29 19:30,/QMUL/CSEE/B312/CH4,0.08,WO,"51o32.55'N,00o00.31'W"
4497,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/NH3,0.06,WO,"51o32.55'N,00o00.31'W"
4498,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/CO,0.34,WO,"51o32.55'N,00o00.31'W"
4499,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/NO2,0.66,WO,"51o32.55'N,00o00.31'W"
4500,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/C3H8,16.14,WO,"51o32.55'N,00o00.31'W"
4501,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/C4H10,19.3,WO,"51o32.55'N,00o00.31'W"
4502,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4503,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/CH4,0.05,WO,"51o32.55'N,00o00.31'W"
4504,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/C4H5OH,0.06,WO,"51o32.55'N,00o00.31'W"
4505,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/NH3,0.06,WO,"51o32.55'N,00o00.31'W"
4506,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/CO,0.34,WO,"51o32.55'N,00o00.31'W"
4507,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/NO2,0.67,WO,"51o32.55'N,00o00.31'W"
4508,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/C3H8,15.21,WO,"51o32.55'N,00o00.31'W"
4509,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/C4H10,18.35,WO,"51o32.55'N,00o00.31'W"
4510,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/CH4,0.05,WO,"51o32.55'N,00o00.31'W"
4511,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/C4H5OH,0.06,WO,"51o32.55'N,00o00.31'W"
4512,QMUL-WS-02,2022/7/29 19:31,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4513,QMUL-WS-02,2022/7/29 19:32,/QMUL/CSEE/B312/NH3,0.06,WO,"51o32.55'N,00o00.31'W"
4514,QMUL-WS-02,2022/7/29 19:32,/QMUL/CSEE/B312/CO,0.34,WO,"51o32.55'N,00o00.31'W"
4515,QMUL-WS-02,2022/7/29 19:32,/QMUL/CSEE/B312/NO2,0.71,WO,"51o32.55'N,00o00.31'W"
4516,QMUL-WS-02,2022/7/29 19:32,/QMUL/CSEE/B312/C4H10,19.3,WO,"51o32.55'N,00o00.31'W"
4517,QMUL-WS-02,2022/7/29 19:32,/QMUL/CSEE/B312/C3H8,16.14,WO,"51o32.55'N,00o00.31'W"
4518,QMUL-WS-02,2022/7/29 19:32,/QMUL/CSEE/B312/CH4,0.05,WO,"51o32.55'N,00o00.31'W"
4519,QMUL-WS-02,2022/7/29 19:32,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4520,QMUL-WS-02,2022/7/29 19:32,/QMUL/CSEE/B312/C4H5OH,0.06,WO,"51o32.55'N,00o00.31'W"
4521,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/NH3,0.06,WO,"51o32.55'N,00o00.31'W"
4522,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/CO,0.34,WO,"51o32.55'N,00o00.31'W"
4523,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/C3H8,15.21,WO,"51o32.55'N,00o00.31'W"
4524,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/C4H10,18.35,WO,"51o32.55'N,00o00.31'W"
4525,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/NO2,0.74,WO,"51o32.55'N,00o00.31'W"
4526,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/CH4,0.05,WO,"51o32.55'N,00o00.31'W"
4527,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4528,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/C4H5OH,0.06,WO,"51o32.55'N,00o00.31'W"
4529,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/NH3,0.06,WO,"51o32.55'N,00o00.31'W"
4530,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/CO,0.34,WO,"51o32.55'N,00o00.31'W"
4531,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/NO2,0.75,WO,"51o32.55'N,00o00.31'W"
4532,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/C3H8,14.32,WO,"51o32.55'N,00o00.31'W"
4533,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/CH4,0.05,WO,"51o32.55'N,00o00.31'W"
4534,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/C4H5OH,0.06,WO,"51o32.55'N,00o00.31'W"
4535,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4536,QMUL-WS-02,2022/7/29 19:33,/QMUL/CSEE/B312/C4H10,17.43,WO,"51o32.55'N,00o00.31'W"
4537,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/NH3,0.06,WO,"51o32.55'N,00o00.31'W"
4538,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/CO,0.34,WO,"51o32.55'N,00o00.31'W"
4539,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/NO2,0.74,WO,"51o32.55'N,00o00.31'W"
4540,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/C3H8,13.46,WO,"51o32.55'N,00o00.31'W"
4541,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/C4H10,16.54,WO,"51o32.55'N,00o00.31'W"
4542,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/CH4,0.05,WO,"51o32.55'N,00o00.31'W"
4543,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4544,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/C4H5OH,0.06,WO,"51o32.55'N,00o00.31'W"
4545,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4546,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/CO,0.34,WO,"51o32.55'N,00o00.31'W"
4547,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/NO2,0.74,WO,"51o32.55'N,00o00.31'W"
4548,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/C3H8,11.84,WO,"51o32.55'N,00o00.31'W"
4549,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/C4H10,14.84,WO,"51o32.55'N,00o00.31'W"
4550,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4551,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/CH4,0.05,WO,"51o32.55'N,00o00.31'W"
4552,QMUL-WS-02,2022/7/29 19:34,/QMUL/CSEE/B312/C4H5OH,0.06,WO,"51o32.55'N,00o00.31'W"
4553,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4554,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/CO,0.34,WO,"51o32.55'N,00o00.31'W"
4555,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/NO2,0.73,WO,"51o32.55'N,00o00.31'W"
4556,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/C3H8,12.64,WO,"51o32.55'N,00o00.31'W"
4557,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/C4H10,15.68,WO,"51o32.55'N,00o00.31'W"
4558,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/CH4,0.05,WO,"51o32.55'N,00o00.31'W"
4559,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4560,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/C4H5OH,0.06,WO,"51o32.55'N,00o00.31'W"
4561,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4562,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/CO,0.34,WO,"51o32.55'N,00o00.31'W"
4563,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/NO2,0.74,WO,"51o32.55'N,00o00.31'W"
4564,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4565,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/C4H5OH,0.06,WO,"51o32.55'N,00o00.31'W"
4566,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/CH4,0.05,WO,"51o32.55'N,00o00.31'W"
4567,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/C3H8,11.84,WO,"51o32.55'N,00o00.31'W"
4568,QMUL-WS-02,2022/7/29 19:35,/QMUL/CSEE/B312/C4H10,14.84,WO,"51o32.55'N,00o00.31'W"
4569,QMUL-WS-02,2022/7/29 19:36,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4570,QMUL-WS-02,2022/7/29 19:36,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4571,QMUL-WS-02,2022/7/29 19:36,/QMUL/CSEE/B312/C3H8,11.08,WO,"51o32.55'N,00o00.31'W"
4572,QMUL-WS-02,2022/7/29 19:36,/QMUL/CSEE/B312/NO2,0.77,WO,"51o32.55'N,00o00.31'W"
4573,QMUL-WS-02,2022/7/29 19:36,/QMUL/CSEE/B312/C4H10,14.03,WO,"51o32.55'N,00o00.31'W"
4574,QMUL-WS-02,2022/7/29 19:36,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4575,QMUL-WS-02,2022/7/29 19:36,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4576,QMUL-WS-02,2022/7/29 19:36,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4577,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4578,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/C3H8,10.36,WO,"51o32.55'N,00o00.31'W"
4579,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/NO2,0.77,WO,"51o32.55'N,00o00.31'W"
4580,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4581,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/C4H10,13.24,WO,"51o32.55'N,00o00.31'W"
4582,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4583,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4584,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4585,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4586,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4587,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/C3H8,11.08,WO,"51o32.55'N,00o00.31'W"
4588,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/C4H10,14.03,WO,"51o32.55'N,00o00.31'W"
4589,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/NO2,0.75,WO,"51o32.55'N,00o00.31'W"
4590,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4591,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4592,QMUL-WS-02,2022/7/29 19:37,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4593,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4594,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4595,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/NO2,0.73,WO,"51o32.55'N,00o00.31'W"
4596,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/C3H8,11.08,WO,"51o32.55'N,00o00.31'W"
4597,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/C4H10,14.03,WO,"51o32.55'N,00o00.31'W"
4598,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4599,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4600,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4601,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4602,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4603,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4604,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4605,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/C4H10,13.24,WO,"51o32.55'N,00o00.31'W"
4606,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4607,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/NO2,0.75,WO,"51o32.55'N,00o00.31'W"
4608,QMUL-WS-02,2022/7/29 19:38,/QMUL/CSEE/B312/C3H8,10.36,WO,"51o32.55'N,00o00.31'W"
4609,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4610,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4611,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/C3H8,9.66,WO,"51o32.55'N,00o00.31'W"
4612,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4613,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4614,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/NO2,0.77,WO,"51o32.55'N,00o00.31'W"
4615,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4616,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/C4H10,12.48,WO,"51o32.55'N,00o00.31'W"
4617,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/NH3,0.05,WO,"51o32.55'N,00o00.31'W"
4618,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4619,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/NO2,0.75,WO,"51o32.55'N,00o00.31'W"
4620,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/C3H8,10.36,WO,"51o32.55'N,00o00.31'W"
4621,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/C4H10,13.24,WO,"51o32.55'N,00o00.31'W"
4622,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4623,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4624,QMUL-WS-02,2022/7/29 19:39,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4625,QMUL-WS-02,2022/7/29 19:40,/QMUL/CSEE/B312/NH3,0.04,WO,"51o32.55'N,00o00.31'W"
4626,QMUL-WS-02,2022/7/29 19:40,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4627,QMUL-WS-02,2022/7/29 19:40,/QMUL/CSEE/B312/NO2,0.78,WO,"51o32.55'N,00o00.31'W"
4628,QMUL-WS-02,2022/7/29 19:40,/QMUL/CSEE/B312/C4H10,11.74,WO,"51o32.55'N,00o00.31'W"
4629,QMUL-WS-02,2022/7/29 19:40,/QMUL/CSEE/B312/C3H8,8.99,WO,"51o32.55'N,00o00.31'W"
4630,QMUL-WS-02,2022/7/29 19:40,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4631,QMUL-WS-02,2022/7/29 19:40,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4632,QMUL-WS-02,2022/7/29 19:40,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4633,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/NH3,0.04,WO,"51o32.55'N,00o00.31'W"
4634,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4635,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/NO2,0.79,WO,"51o32.55'N,00o00.31'W"
4636,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/C3H8,8.99,WO,"51o32.55'N,00o00.31'W"
4637,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/C4H10,11.74,WO,"51o32.55'N,00o00.31'W"
4638,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4639,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4640,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4641,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/NH3,0.04,WO,"51o32.55'N,00o00.31'W"
4642,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/CO,0.3,WO,"51o32.55'N,00o00.31'W"
4643,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/NO2,0.82,WO,"51o32.55'N,00o00.31'W"
4644,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/C3H8,8.35,WO,"51o32.55'N,00o00.31'W"
4645,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/C4H10,11.03,WO,"51o32.55'N,00o00.31'W"
4646,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/H2,0.01,WO,"51o32.55'N,00o00.31'W"
4647,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/C4H5OH,0.05,WO,"51o32.55'N,00o00.31'W"
4648,QMUL-WS-02,2022/7/29 19:41,/QMUL/CSEE/B312/CH4,0.03,WO,"51o32.55'N,00o00.31'W"
4649,QMUL-WS-02,2022/7/29 19:49,/QMUL/CSEE/B312/NH3,0.12,WI,"51o32.62'N,00o00.38'W"
4650,QMUL-WS-02,2022/7/29 19:49,/QMUL/CSEE/B312/CO,0.95,WI,"51o32.62'N,00o00.38'W"
4651,QMUL-WS-02,2022/7/29 19:49,/QMUL/CSEE/B312/NO2,0.37,WI,"51o32.62'N,00o00.38'W"
4652,QMUL-WS-02,2022/7/29 19:49,/QMUL/CSEE/B312/C3H8,42.92,WI,"51o32.62'N,00o00.38'W"
4653,QMUL-WS-02,2022/7/29 19:49,/QMUL/CSEE/B312/CH4,2.18,WI,"51o32.62'N,00o00.38'W"
4654,QMUL-WS-02,2022/7/29 19:49,/QMUL/CSEE/B312/C4H10,44.27,WI,"51o32.62'N,00o00.38'W"
4655,QMUL-WS-02,2022/7/29 19:49,/QMUL/CSEE/B312/C4H5OH,0.22,WI,"51o32.62'N,00o00.38'W"
4656,QMUL-WS-02,2022/7/29 19:49,/QMUL/CSEE/B312/H2,0.07,WI,"51o32.62'N,00o00.38'W"
4657,QMUL-WS-02,2022/7/29 19:50,/QMUL/CSEE/B312/NH3,0.15,WI,"51o32.62'N,00o00.38'W"
4658,QMUL-WS-02,2022/7/29 19:50,/QMUL/CSEE/B312/CO,0.79,WI,"51o32.62'N,00o00.38'W"
4659,QMUL-WS-02,2022/7/29 19:50,/QMUL/CSEE/B312/NO2,0.38,WI,"51o32.62'N,00o00.38'W"
4660,QMUL-WS-02,2022/7/29 19:50,/QMUL/CSEE/B312/C3H8,60.92,WI,"51o32.62'N,00o00.38'W"
4661,QMUL-WS-02,2022/7/29 19:50,/QMUL/CSEE/B312/C4H10,59.61,WI,"51o32.62'N,00o00.38'W"
4662,QMUL-WS-02,2022/7/29 19:50,/QMUL/CSEE/B312/CH4,1.1,WI,"51o32.62'N,00o00.38'W"
4663,QMUL-WS-02,2022/7/29 19:50,/QMUL/CSEE/B312/H2,0.05,WI,"51o32.62'N,00o00.38'W"
4664,QMUL-WS-02,2022/7/29 19:50,/QMUL/CSEE/B312/C4H5OH,0.17,WI,"51o32.62'N,00o00.38'W"
